ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
928	57	1	1	0.000000	12.736842	12.736842	0.000000	0.000000	0	0	0
929	9745	1	1	0.000000	12.617650	12.610672	0.000000	0.000000	0	0	0
930	3093	1	1	0.000000	12.471710	12.471710	0.000000	0.000000	0	0	0
931	5223	1	1	0.000000	12.706108	12.706108	0.000000	0.000000	0	0	0
932	3	1	2	0.000000	20.666667	20.666667	0.000000	0.000000	0	0	0
933	1	2	1	0.000000	33.000000	33.000000	0.000000	0.000000	0	0	0
934	1	2	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
935	17197	1	1	0.000000	12.565913	12.565913	0.000000	0.000000	0	0	0
936	1	2	2	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
937	23596	1	1	0.000000	12.550602	12.539371	0.000000	0.000000	0	0	0
938	20	2	2	0.000000	38.050000	31.800000	0.000000	0.000000	0	0	0
939	21	1	1	0.000000	28.142857	12.666667	0.000000	0.000000	0	0	0
940	31	1	1	0.000000	22.096774	22.096774	0.000000	0.000000	0	0	0
941	4	2	2	0.000000	35.500000	35.500000	0.000000	0.000000	0	0	0
942	22	1	1	0.000000	10.772727	10.772727	0.000000	0.000000	0	0	0
943	1	1	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
944	2	2	2	0.000000	29.500000	29.500000	0.000000	0.000000	0	0	0
945	5356	1	1	0.000000	12.644137	12.638350	0.000000	0.000000	0	0	0
946	1	2	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
947	38	1	1	0.000000	10.552632	10.552632	0.000000	0.000000	0	0	0
948	39280	1	1	0.000000	12.592108	12.589893	0.000000	0.000000	0	0	0
949	60	1	1	0.000000	13.350000	13.350000	0.000000	0.000000	0	0	0
950	3	1	2	0.000000	22.333333	22.333333	0.000000	0.000000	0	0	0
951	2	2	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
952	14232	1	1	0.000000	12.578134	12.578134	0.000000	0.000000	0	0	0
953	307	1	1	0.000000	11.140065	11.140065	0.000000	0.000000	0	0	0
954	2	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
955	1702	1	1	0.000000	12.474736	12.474736	0.000000	0.000000	0	0	0
956	10889	1	1	0.000000	12.550005	12.550005	0.000000	0.000000	0	0	0
957	60	1	1	0.000000	12.850000	12.850000	0.000000	0.000000	0	0	0
958	3	1	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
959	3	1	2	0.000000	36.333333	36.333333	0.000000	0.000000	0	0	0
960	1	2	1	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
961	1	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
962	25745	1	1	0.000000	12.593708	12.593708	0.000000	0.000000	0	0	0
963	9	2	2	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
964	9002	1	1	0.000000	12.621751	12.621751	0.000000	0.000000	0	0	0
965	42488	1	1	0.000000	12.539305	12.539305	0.000000	0.000000	0	0	0
966	30	1	1	0.000000	13.766667	13.766667	0.000000	0.000000	0	0	0
967	7355	1	1	0.000000	12.405710	12.405710	0.000000	0.000000	0	0	0
968	67	1	1	0.000000	12.149254	12.149254	0.000000	0.000000	0	0	0
969	40	1	1	0.000000	11.825000	11.825000	0.000000	0.000000	0	0	0
970	17	1	1	0.000000	12.470588	12.470588	0.000000	0.000000	0	0	0
971	48	2	2	0.000000	31.666667	31.666667	0.000000	0.000000	0	0	0
972	1	2	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
973	7954	1	1	0.000000	12.613025	12.613025	0.000000	0.000000	0	0	0
974	2118	1	1	0.000000	12.176582	12.176582	0.000000	0.000000	0	0	0
975	16	2	1	0.000000	23.187500	23.187500	0.000000	0.000000	0	0	0
976	15	1	1	0.000000	14.066667	14.066667	0.000000	0.000000	0	0	0
977	3	1	2	0.000000	27.666667	27.666667	0.000000	0.000000	0	0	0
978	2	2	2	0.000000	41.500000	41.500000	0.000000	0.000000	0	0	0
979	4826	1	1	0.000000	12.605678	12.605678	0.000000	0.000000	0	0	0
980	3282	1	1	0.000000	12.342169	12.332419	0.000000	0.000000	0	0	0
981	5	3	2	0.000000	39.400000	39.400000	0.000000	0.000000	0	0	0
982	1	1	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
983	38	1	1	0.000000	16.315789	16.315789	0.000000	0.000000	0	0	0
984	1	2	2	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
985	651	1	1	0.000000	13.359447	13.359447	0.000000	0.000000	0	0	0
986	1	2	2	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
987	81	1	1	0.000000	11.345679	11.345679	0.000000	0.000000	0	0	0
988	6	1	1	0.000000	11.666667	11.666667	0.000000	0.000000	0	0	0
989	36	1	1	0.000000	13.361111	13.361111	0.000000	0.000000	0	0	0
990	1	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
991	5028	1	1	0.000000	12.386834	12.386834	0.000000	0.000000	0	0	0
992	4482	2	1	0.000000	12.691656	12.691656	0.000000	0.000000	0	0	0
993	29	1	1	0.000000	4.896552	4.896552	0.000000	0.000000	0	0	0
994	1	1	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
995	30	2	2	0.000000	26.966667	26.966667	0.000000	0.000000	0	0	0
996	1195	1	1	0.000000	12.368201	12.368201	0.000000	0.000000	0	0	0
997	2105	1	1	0.000000	12.452732	12.452732	0.000000	0.000000	0	0	0
998	4	2	2	0.000000	22.750000	22.750000	0.000000	0.000000	0	0	0
999	183	1	1	0.000000	12.333333	12.333333	0.000000	0.000000	0	0	0
1000	8	2	2	0.000000	24.625000	24.625000	0.000000	0.000000	0	0	0
1001	209	1	1	0.000000	14.722488	14.722488	0.000000	0.000000	0	0	0
1002	115	1	1	0.000000	12.530435	12.530435	0.000000	0.000000	0	0	0
1003	136	1	1	0.000000	13.580882	13.580882	0.000000	0.000000	0	0	0
1004	439	1	1	0.000000	13.045558	13.045558	0.000000	0.000000	0	0	0
1005	214	1	1	0.000000	10.182243	10.182243	0.000000	0.000000	0	0	0
1006	2	2	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
1007	178	1	1	0.000000	11.539326	11.539326	0.000000	0.000000	0	0	0
1008	417	1	1	0.000000	12.726619	12.726619	0.000000	0.000000	0	0	0
1009	5	2	2	0.000000	21.400000	21.400000	0.000000	0.000000	0	0	0
1010	217	1	1	0.000000	11.995392	11.995392	0.000000	0.000000	0	0	0
1011	1582	1	1	0.000000	12.807206	12.807206	0.000000	0.000000	0	0	0
1012	238	1	1	0.000000	12.478992	12.478992	0.000000	0.000000	0	0	0
1013	170	1	1	0.000000	10.841176	10.841176	0.000000	0.000000	0	0	0
1014	55	1	1	0.000000	10.418182	10.418182	0.000000	0.000000	0	0	0
1015	4	2	2	0.000000	20.500000	20.500000	0.000000	0.000000	0	0	0
1016	185	1	1	0.000000	12.324324	12.324324	0.000000	0.000000	0	0	0
1017	1794	1	1	0.000000	12.697882	12.697882	0.000000	0.000000	0	0	0
1018	2553	1	1	0.000000	12.350960	12.350960	0.000000	0.000000	0	0	0
1019	1487	1	1	0.000000	12.451917	12.451917	0.000000	0.000000	0	0	0
1020	28	1	1	0.000000	12.107143	12.107143	0.000000	0.000000	0	0	0
1021	9159	1	1	0.000000	12.652910	12.652910	0.000000	0.000000	0	0	0
1022	876	1	1	0.000000	12.115297	12.115297	0.000000	0.000000	0	0	0
1023	297	1	1	0.000000	13.744108	13.744108	0.000000	0.000000	0	0	0
1024	27	1	1	0.000000	13.037037	13.037037	0.000000	0.000000	0	0	0
1025	2	1	2	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
1026	1	1	2	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
1027	1	2	1	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
1028	1	2	1	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
1029	5832	1	1	0.000000	12.486283	12.486283	0.000000	0.000000	0	0	0
1030	7027	1	1	0.000000	12.385940	12.385940	0.000000	0.000000	0	0	0
1031	10959	1	1	0.000000	12.641482	12.635824	0.000000	0.000000	0	0	0
1032	1	2	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
1033	8756	2	1	0.000000	12.638305	12.638305	0.000000	0.000000	0	0	0
1034	58	1	1	0.000000	12.103448	12.103448	0.000000	0.000000	0	0	0
1035	14481	1	2	0.000000	12.584697	12.584697	0.000000	0.000000	0	0	0
1036	9589	1	1	0.000000	12.701324	12.701324	0.000000	0.000000	0	0	0
1037	80	2	2	0.000000	35.475000	23.525000	0.000000	0.000000	0	0	0
1038	13	1	1	0.000000	18.769231	18.769231	0.000000	0.000000	0	0	0
1039	4788	1	1	0.000000	12.465748	12.465748	0.000000	0.000000	0	0	0
1040	2	2	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
1041	2733	1	1	0.000000	12.652031	12.652031	0.000000	0.000000	0	0	0
1042	41	1	1	0.000000	21.707317	21.707317	0.000000	0.000000	0	0	0
1043	1	1	2	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
1044	1	2	1	0.000000	33.000000	33.000000	0.000000	0.000000	0	0	0
1045	7	2	1	0.000000	23.571429	23.571429	0.000000	0.000000	0	0	0
1046	131	1	1	0.000000	12.450382	12.450382	0.000000	0.000000	0	0	0
1047	4141	1	1	0.000000	12.755373	12.755373	0.000000	0.000000	0	0	0
1048	2	2	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
1049	4317	2	1	0.000000	12.271253	12.271253	0.000000	0.000000	0	0	0
1050	239	1	1	0.000000	12.857741	12.857741	0.000000	0.000000	0	0	0
1051	8477	1	2	0.000000	12.588298	12.584641	0.000000	0.000000	0	0	0
1052	1	1	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
1053	3	1	2	0.000000	68.666667	68.666667	0.000000	0.000000	0	0	0
1054	2	1	2	0.000000	80.500000	80.500000	0.000000	0.000000	0	0	0
1055	8	1	1	0.000000	38.375000	21.750000	0.000000	0.000000	0	0	0
1056	37	1	2	0.000000	49.783784	11.729730	0.000000	0.000000	0	0	0
1057	22	2	1	0.000000	41.727273	41.727273	0.000000	0.000000	0	0	0
1058	6	1	1	0.000000	29.666667	29.666667	0.000000	0.000000	0	0	0
1059	2	1	2	0.000000	39.000000	39.000000	0.000000	0.000000	0	0	0
1060	12	1	1	0.000000	13.750000	13.750000	0.000000	0.000000	0	0	0
1061	1	1	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
1062	5	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
1063	8	2	1	0.000000	53.250000	47.500000	0.000000	0.000000	0	0	0
1064	2092	1	1	0.000000	12.712237	12.712237	0.000000	0.000000	0	0	0
1065	5	2	2	0.000000	22.600000	22.600000	0.000000	0.000000	0	0	0
1066	85	1	1	0.000000	11.305882	11.305882	0.000000	0.000000	0	0	0
1067	3757	1	1	0.000000	12.429864	12.429864	0.000000	0.000000	0	0	0
1068	2	1	2	0.000000	26.500000	26.500000	0.000000	0.000000	0	0	0
1069	9145	1	1	0.000000	12.625041	12.625041	0.000000	0.000000	0	0	0
1070	1	1	3	0.000000	39.000000	39.000000	0.000000	0.000000	0	0	0
1071	3	2	1	0.000000	53.000000	53.000000	0.000000	0.000000	0	0	0
1072	1	2	1	0.000000	50.000000	50.000000	0.000000	0.000000	0	0	0
1073	1	2	1	0.000000	38.000000	38.000000	0.000000	0.000000	0	0	0
1074	4	2	1	0.000000	26.250000	26.250000	0.000000	0.000000	0	0	0
1075	18133	1	1	0.000000	12.582364	12.580654	0.000000	0.000000	0	0	0
1076	50	1	1	0.000000	10.640000	10.640000	0.000000	0.000000	0	0	0
1077	4	1	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
1078	1	2	2	0.000000	46.000000	46.000000	0.000000	0.000000	0	0	0
1079	1	2	1	0.000000	36.000000	36.000000	0.000000	0.000000	0	0	0
1080	2	2	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
1081	19714	1	1	0.000000	12.599168	12.599168	0.000000	0.000000	0	0	0
1082	2	1	2	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
1083	7181	1	1	0.000000	12.501323	12.501323	0.000000	0.000000	0	0	0
1084	4	1	3	0.000000	41.750000	41.750000	0.000000	0.000000	0	0	0
1085	36	1	2	0.000000	46.972222	14.583333	0.000000	0.000000	0	0	0
1086	23422	1	1	0.000000	12.589232	12.589232	0.000000	0.000000	0	0	0
1087	22550	1	1	0.000000	12.535122	12.531397	0.000000	0.000000	0	0	0
1088	5754	1	1	0.000000	12.782412	12.782412	0.000000	0.000000	0	0	0
1089	7814	1	1	0.000000	12.462887	12.462887	0.000000	0.000000	0	0	0
1090	3589	1	1	0.000000	12.517972	12.517972	0.000000	0.000000	0	0	0
1091	37	1	1	0.000000	12.675676	12.675676	0.000000	0.000000	0	0	0
1092	7080	1	1	0.000000	12.553531	12.553531	0.000000	0.000000	0	0	0
1093	2	1	3	0.000000	62.000000	48.000000	0.000000	0.000000	0	0	0
1094	13	1	1	0.000000	11.615385	11.615385	0.000000	0.000000	0	0	0
1095	49	1	1	0.000000	25.938776	14.346939	0.000000	0.000000	0	0	0
1096	14664	1	1	0.000000	12.612384	12.612384	0.000000	0.000000	0	0	0
1097	14	2	2	0.000000	50.357143	24.500000	0.000000	0.000000	0	0	0
1098	1678	1	1	0.000000	12.585221	12.585221	0.000000	0.000000	0	0	0
1099	349	1	1	0.000000	13.802292	13.802292	0.000000	0.000000	0	0	0
1100	47	2	2	0.000000	25.063830	17.425532	0.000000	0.000000	0	0	0
1101	124	1	1	0.000000	12.508065	12.508065	0.000000	0.000000	0	0	0
1102	961	2	2	0.000000	24.811655	23.684703	0.000000	0.000000	0	0	0
1103	110	1	1	0.000000	13.654545	13.654545	0.000000	0.000000	0	0	0
1104	4	2	2	0.000000	35.750000	24.000000	0.000000	0.000000	0	0	0
1105	1110	1	1	0.000000	12.233333	12.233333	0.000000	0.000000	0	0	0
1106	2	2	2	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
1107	80	1	1	0.000000	14.250000	14.250000	0.000000	0.000000	0	0	0
1108	3	2	1	0.000000	26.000000	18.333333	0.000000	0.000000	0	0	0
1109	15021	1	1	0.000000	12.598629	12.598629	0.000000	0.000000	0	0	0
1110	4	2	2	0.000000	43.000000	22.000000	0.000000	0.000000	0	0	0
1111	10	1	1	0.000000	15.600000	15.600000	0.000000	0.000000	0	0	0
1112	2	1	2	0.000000	25.500000	25.500000	0.000000	0.000000	0	0	0
1113	8195	1	1	0.000000	12.621354	12.621354	0.000000	0.000000	0	0	0
1114	1	1	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
1115	114	1	1	0.000000	14.350877	14.350877	0.000000	0.000000	0	0	0
1116	3	2	1	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
1117	13269	1	1	0.000000	12.568016	12.568016	0.000000	0.000000	0	0	0
1118	17	2	2	0.000000	26.352941	26.352941	0.000000	0.000000	0	0	0
1119	1999	1	1	0.000000	12.375188	12.375188	0.000000	0.000000	0	0	0
1120	6580	1	1	0.000000	12.495897	12.495897	0.000000	0.000000	0	0	0
1121	2451	1	1	0.000000	12.306406	12.306406	0.000000	0.000000	0	0	0
1122	255	2	2	0.000000	26.215686	21.941176	0.000000	0.000000	0	0	0
1123	754	1	1	0.000000	11.728117	11.728117	0.000000	0.000000	0	0	0
1124	1074	1	1	0.000000	12.527933	12.527933	0.000000	0.000000	0	0	0
1125	230	2	2	0.000000	24.286957	22.369565	0.000000	0.000000	0	0	0
1126	90	1	1	0.000000	10.822222	10.822222	0.000000	0.000000	0	0	0
1127	119	2	2	0.000000	25.815126	18.689076	0.000000	0.000000	0	0	0
1128	84	1	1	0.000000	13.476190	13.476190	0.000000	0.000000	0	0	0
1129	501	2	2	0.000000	26.105788	23.443114	0.000000	0.000000	0	0	0
1130	333	1	1	0.000000	12.108108	12.108108	0.000000	0.000000	0	0	0
1131	53	2	2	0.000000	38.132075	38.132075	0.000000	0.000000	0	0	0
1132	40	1	1	0.000000	13.725000	13.725000	0.000000	0.000000	0	0	0
1133	56	2	2	0.000000	36.392857	36.160714	0.000000	0.000000	0	0	0
1134	10	2	2	0.000000	25.500000	25.500000	0.000000	0.000000	0	0	0
1135	1037	1	1	0.000000	12.776278	12.776278	0.000000	0.000000	0	0	0
1136	3046	1	1	0.000000	12.631648	12.631648	0.000000	0.000000	0	0	0
1137	10906	1	1	0.000000	12.612599	12.612599	0.000000	0.000000	0	0	0
1138	10929	1	1	0.000000	12.566566	12.566566	0.000000	0.000000	0	0	0
1139	771	1	1	0.000000	11.666667	11.666667	0.000000	0.000000	0	0	0
1140	56	1	1	0.000000	12.392857	12.392857	0.000000	0.000000	0	0	0
1141	14385	1	1	0.000000	12.657699	12.657699	0.000000	0.000000	0	0	0
1142	7521	1	1	0.000000	12.553118	12.553118	0.000000	0.000000	0	0	0
1143	2	2	1	0.000000	41.000000	41.000000	0.000000	0.000000	0	0	0
1144	55724	1	1	0.000000	12.576233	12.576233	0.000000	0.000000	0	0	0
1145	7408	1	1	0.000000	12.683720	12.675351	0.000000	0.000000	0	0	0
1146	47	2	2	0.000000	29.085106	29.085106	0.000000	0.000000	0	0	0
1147	65	1	1	0.000000	15.723077	15.723077	0.000000	0.000000	0	0	0
1148	75	1	1	0.000000	13.453333	13.453333	0.000000	0.000000	0	0	0
1149	48	2	2	0.000000	24.666667	24.666667	0.000000	0.000000	0	0	0
1150	42	1	1	0.000000	7.690476	7.690476	0.000000	0.000000	0	0	0
1151	47	2	2	0.000000	20.382979	20.382979	0.000000	0.000000	0	0	0
1152	62	1	1	0.000000	10.629032	10.629032	0.000000	0.000000	0	0	0
1153	147	1	1	0.000000	11.435374	11.435374	0.000000	0.000000	0	0	0
1154	2311	1	1	0.000000	12.720900	12.720900	0.000000	0.000000	0	0	0
1155	3	2	1	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
1156	54	1	1	0.000000	13.333333	13.333333	0.000000	0.000000	0	0	0
1157	1	1	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
1158	8334	1	1	0.000000	12.640029	12.636309	0.000000	0.000000	0	0	0
1159	7349	1	1	0.000000	12.512587	12.512587	0.000000	0.000000	0	0	0
1160	56	1	1	0.000000	11.625000	11.625000	0.000000	0.000000	0	0	0
1161	1	1	2	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
1162	1	1	2	0.000000	37.000000	37.000000	0.000000	0.000000	0	0	0
1163	2	3	1	0.000000	49.500000	49.500000	0.000000	0.000000	0	0	0
1164	6	2	1	0.000000	25.833333	25.833333	0.000000	0.000000	0	0	0
1165	14169	1	1	0.000000	12.632649	12.632649	0.000000	0.000000	0	0	0
1166	114	1	1	0.000000	12.035088	12.035088	0.000000	0.000000	0	0	0
1167	80	1	1	0.000000	11.437500	11.437500	0.000000	0.000000	0	0	0
1168	30	1	1	0.000000	37.700000	11.666667	0.000000	0.000000	0	0	0
1169	55	1	1	0.000000	13.545455	13.545455	0.000000	0.000000	0	0	0
1170	107	1	1	0.000000	10.252336	10.252336	0.000000	0.000000	0	0	0
1171	38	1	1	0.000000	13.447368	13.447368	0.000000	0.000000	0	0	0
1172	383	2	2	0.000000	52.161880	41.908616	0.000000	0.000000	0	0	0
1173	159	1	2	0.000000	45.106918	32.119497	0.000000	0.000000	0	0	0
1174	80	1	1	0.000000	12.925000	12.925000	0.000000	0.000000	0	0	0
1175	74	1	1	0.000000	14.635135	14.635135	0.000000	0.000000	0	0	0
1176	8	2	1	0.000000	34.625000	29.750000	0.000000	0.000000	0	0	0
1177	1	2	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
1178	881	1	1	0.000000	12.574347	12.574347	0.000000	0.000000	0	0	0
1179	47	1	1	0.000000	16.148936	16.148936	0.000000	0.000000	0	0	0
1180	16	2	1	0.000000	48.500000	17.000000	0.000000	0.000000	0	0	0
1181	1173	1	1	0.000000	11.965899	11.965899	0.000000	0.000000	0	0	0
1182	15	2	2	0.000000	27.666667	27.666667	0.000000	0.000000	0	0	0
1183	66	1	1	0.000000	12.151515	12.151515	0.000000	0.000000	0	0	0
1184	60	1	2	0.000000	27.383333	27.383333	0.000000	0.000000	0	0	0
1185	9	2	2	0.000000	70.444444	55.777778	0.000000	0.000000	0	0	0
1186	74	1	1	0.000000	15.297297	15.297297	0.000000	0.000000	0	0	0
1187	30	1	1	0.000000	14.500000	14.500000	0.000000	0.000000	0	0	0
1188	119	1	1	0.000000	12.773109	12.773109	0.000000	0.000000	0	0	0
1189	47	1	2	0.000000	39.744681	26.787234	0.000000	0.000000	0	0	0
1190	50	2	2	0.000000	50.020000	36.720000	0.000000	0.000000	0	0	0
1191	79	1	1	0.000000	10.544304	10.544304	0.000000	0.000000	0	0	0
1192	43	1	1	0.000000	11.860465	11.860465	0.000000	0.000000	0	0	0
1193	5	2	1	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
1194	37	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
1195	7	1	2	0.000000	28.714286	28.714286	0.000000	0.000000	0	0	0
1196	77	1	1	0.000000	38.441558	18.103896	0.000000	0.000000	0	0	0
1197	1	2	1	0.000000	53.000000	39.000000	0.000000	0.000000	0	0	0
1198	46	1	2	0.000000	52.695652	35.847826	0.000000	0.000000	0	0	0
1199	155	1	1	0.000000	11.206452	11.206452	0.000000	0.000000	0	0	0
1200	2151	1	1	0.000000	12.841004	12.841004	0.000000	0.000000	0	0	0
1201	1	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
1202	62	1	1	0.000000	12.500000	12.500000	0.000000	0.000000	0	0	0
1203	17377	1	1	0.000000	12.531219	12.531219	0.000000	0.000000	0	0	0
1204	30	1	1	0.000000	10.366667	10.366667	0.000000	0.000000	0	0	0
1205	1	1	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
1206	37	1	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
1207	4302	1	1	0.000000	12.544630	12.544630	0.000000	0.000000	0	0	0
1208	17743	1	1	0.000000	12.586259	12.586259	0.000000	0.000000	0	0	0
1209	1	1	2	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
1210	76	1	1	0.000000	9.381579	9.381579	0.000000	0.000000	0	0	0
1211	22	2	2	0.000000	29.863636	29.863636	0.000000	0.000000	0	0	0
1212	59	1	1	0.000000	13.338983	13.338983	0.000000	0.000000	0	0	0
1213	66	1	1	0.000000	10.121212	10.121212	0.000000	0.000000	0	0	0
1214	14	1	2	0.000000	26.071429	26.071429	0.000000	0.000000	0	0	0
1215	75	1	1	0.000000	14.133333	14.133333	0.000000	0.000000	0	0	0
1216	6	1	2	0.000000	27.166667	27.166667	0.000000	0.000000	0	0	0
1217	31	1	1	0.000000	36.225806	13.322581	0.000000	0.000000	0	0	0
1218	11	2	1	0.000000	22.636364	22.636364	0.000000	0.000000	0	0	0
1219	66	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
1220	75	1	1	0.000000	14.880000	14.880000	0.000000	0.000000	0	0	0
1221	75	1	1	0.000000	13.386667	13.386667	0.000000	0.000000	0	0	0
1222	63	1	1	0.000000	14.793651	14.793651	0.000000	0.000000	0	0	0
1223	21511	1	1	0.000000	12.585282	12.585282	0.000000	0.000000	0	0	0
1224	2373	1	1	0.000000	12.380952	12.380952	0.000000	0.000000	0	0	0
1225	76	1	1	0.000000	13.697368	13.697368	0.000000	0.000000	0	0	0
1226	10	1	2	0.000000	26.400000	26.400000	0.000000	0.000000	0	0	0
1227	38	1	1	0.000000	14.842105	14.842105	0.000000	0.000000	0	0	0
1228	9628	1	1	0.000000	12.629310	12.625987	0.000000	0.000000	0	0	0
1229	2	2	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
1230	2	2	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
1231	57	1	1	0.000000	14.649123	14.649123	0.000000	0.000000	0	0	0
1232	2	2	1	0.000000	25.500000	25.500000	0.000000	0.000000	0	0	0
1233	6	1	1	0.000000	11.166667	11.166667	0.000000	0.000000	0	0	0
1234	5	2	2	0.000000	28.400000	28.400000	0.000000	0.000000	0	0	0
1235	16602	1	1	0.000000	12.571377	12.571377	0.000000	0.000000	0	0	0
1236	54	1	1	0.000000	12.333333	12.333333	0.000000	0.000000	0	0	0
1237	5262	1	1	0.000000	12.442987	12.442987	0.000000	0.000000	0	0	0
1238	4	2	1	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
1239	7990	1	1	0.000000	12.556821	12.556821	0.000000	0.000000	0	0	0
1240	1	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
1241	2	2	1	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
1242	59	1	1	0.000000	14.118644	14.118644	0.000000	0.000000	0	0	0
1243	2	2	1	0.000000	40.000000	40.000000	0.000000	0.000000	0	0	0
1244	11089	2	1	0.000000	12.507530	12.507530	0.000000	0.000000	0	0	0
1245	803	1	2	0.000000	11.911582	11.911582	0.000000	0.000000	0	0	0
1246	58	1	1	0.000000	14.379310	14.379310	0.000000	0.000000	0	0	0
1247	41995	1	1	0.000000	12.561781	12.561781	0.000000	0.000000	0	0	0
1248	8	1	1	0.000000	16.750000	16.750000	0.000000	0.000000	0	0	0
1249	1	1	2	0.000000	60.000000	37.000000	0.000000	0.000000	0	0	0
1250	2	2	2	0.000000	103.500000	66.500000	0.000000	0.000000	0	0	0
1251	1	1	2	0.000000	102.000000	65.000000	0.000000	0.000000	0	0	0
1252	55	1	1	0.000000	12.236364	12.236364	0.000000	0.000000	0	0	0
1253	15272	1	1	0.000000	12.558408	12.558408	0.000000	0.000000	0	0	0
1254	10640	1	1	0.000000	12.549060	12.549060	0.000000	0.000000	0	0	0
1255	16	2	2	0.000000	62.250000	62.250000	0.000000	0.000000	0	0	0
1256	76	2	1	0.000000	21.973684	21.973684	0.000000	0.000000	0	0	0
1257	9603	1	1	0.000000	12.610851	12.610851	0.000000	0.000000	0	0	0
1258	2	2	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
1259	37	1	1	0.000000	11.648649	11.648649	0.000000	0.000000	0	0	0
1260	15761	1	1	0.000000	12.530677	12.530677	0.000000	0.000000	0	0	0
1261	670	1	1	0.000000	12.429851	12.429851	0.000000	0.000000	0	0	0
1262	32311	1	1	0.000000	12.580948	12.579029	0.000000	0.000000	0	0	0
1263	1	1	2	0.000000	33.000000	33.000000	0.000000	0.000000	0	0	0
1264	1532	1	1	0.000000	12.305483	12.305483	0.000000	0.000000	0	0	0
1265	6	1	2	0.000000	23.666667	23.666667	0.000000	0.000000	0	0	0
1266	21763	1	1	0.000000	12.553462	12.553462	0.000000	0.000000	0	0	0
1267	42013	1	1	0.000000	12.557494	12.557494	0.000000	0.000000	0	0	0
1268	3	2	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
1269	618	1	1	0.000000	13.250809	13.250809	0.000000	0.000000	0	0	0
1270	9	2	2	0.000000	24.333333	24.333333	0.000000	0.000000	0	0	0
1271	320	1	1	0.000000	10.900000	10.900000	0.000000	0.000000	0	0	0
1272	5	2	2	0.000000	22.200000	22.200000	0.000000	0.000000	0	0	0
1273	16942	1	1	0.000000	12.608783	12.608783	0.000000	0.000000	0	0	0
1274	1	3	2	0.000000	36.000000	36.000000	0.000000	0.000000	0	0	0
