ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
917	2	2	1	0.000000	25.500000	25.500000	0.000000	0.000000	0	16	0
918	6	1	1	0.000000	11.166667	11.166667	0.000000	0.000000	0	6	0
919	5	2	2	0.000000	28.400000	28.400000	0.000000	0.000000	0	19	0
920	16602	1	1	0.000000	12.571377	12.571377	0.000000	0.000000	0	571	0
921	54	1	1	0.000000	12.333333	12.333333	0.000000	0.000000	0	7	0
922	5262	1	1	0.000000	12.442987	12.442987	0.000000	0.000000	0	186	0
923	4	2	1	0.000000	26.000000	26.000000	0.000000	0.000000	0	7	0
924	7990	1	1	0.000000	12.556821	12.556821	0.000000	0.000000	0	281	0
925	1	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	6	0
926	2	2	1	0.000000	32.000000	32.000000	0.000000	0.000000	0	10	0
927	59	1	1	0.000000	14.118644	14.118644	0.000000	0.000000	0	8	0
928	2	2	1	0.000000	40.000000	40.000000	0.000000	0.000000	0	8	0
929	11911	1	1	0.000000	12.464277	12.464277	0.000000	0.000000	0	412	0
930	58	1	1	0.000000	14.379310	14.379310	0.000000	0.000000	0	7	0
931	41995	1	1	0.000000	12.561781	12.561781	0.000000	0.000000	0	1452	0
932	8	1	1	0.000000	16.750000	16.750000	0.000000	0.000000	0	5	0
933	1	1	2	0.000000	60.000000	37.000000	0.000000	0.000000	0	12	0
934	2	2	2	0.000000	103.500000	66.500000	0.000000	0.000000	0	34	0
935	1	1	2	0.000000	102.000000	65.000000	0.000000	0.000000	0	34	0
936	55	1	1	0.000000	12.236364	12.236364	0.000000	0.000000	0	7	0
937	15272	1	1	0.000000	12.558408	12.558408	0.000000	0.000000	0	528	0
938	10640	1	1	0.000000	12.549060	12.549060	0.000000	0.000000	0	367	0
939	16	2	2	0.000000	62.250000	62.250000	0.000000	0.000000	0	19	0
940	76	2	1	0.000000	21.973684	21.973684	0.000000	0.000000	0	13	0
941	9603	1	1	0.000000	12.610851	12.610851	0.000000	0.000000	0	332	0
942	2	2	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	5	0
943	37	1	1	0.000000	11.648649	11.648649	0.000000	0.000000	0	5	0
944	15761	1	1	0.000000	12.530677	12.530677	0.000000	0.000000	0	545	0
945	670	1	1	0.000000	12.429851	12.429851	0.000000	0.000000	0	28	0
946	32311	1	1	0.000000	12.580948	12.579029	0.000000	0.000000	0	1115	0
947	1	1	2	0.000000	33.000000	33.000000	0.000000	0.000000	0	8	0
948	1532	1	1	0.000000	12.305483	12.305483	0.000000	0.000000	0	55	0
949	6	1	2	0.000000	23.666667	23.666667	0.000000	0.000000	0	13	0
950	21763	1	1	0.000000	12.553462	12.553462	0.000000	0.000000	0	751	0
951	42013	1	1	0.000000	12.557494	12.557494	0.000000	0.000000	0	1445	0
952	3	2	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	7	0
953	618	1	1	0.000000	13.250809	13.250809	0.000000	0.000000	0	27	0
954	9	2	2	0.000000	24.333333	24.333333	0.000000	0.000000	0	13	0
955	320	1	1	0.000000	10.900000	10.900000	0.000000	0.000000	0	11	0
956	5	2	2	0.000000	22.200000	22.200000	0.000000	0.000000	0	11	0
957	16942	1	1	0.000000	12.608783	12.608783	0.000000	0.000000	0	585	0
958	1	3	2	0.000000	36.000000	36.000000	0.000000	0.000000	0	16	0
959	12474	1	1	0.000000	12.559885	12.556437	0.000000	0.000000	0	433	0
960	9	2	2	0.000000	38.000000	38.000000	0.000000	0.000000	0	19	0
961	3767	1	1	0.000000	12.536236	12.536236	0.000000	0.000000	0	129	0
962	9506	1	1	0.000000	12.574374	12.574374	0.000000	0.000000	0	330	0
963	1487	1	1	0.000000	12.343645	12.343645	0.000000	0.000000	0	57	0
964	34	1	2	0.000000	50.852941	46.088235	0.000000	0.000000	0	19	0
965	131	1	1	0.000000	39.908397	36.839695	0.000000	0.000000	0	19	0
966	15785	1	1	0.000000	12.528793	12.522775	0.000000	0.000000	0	553	0
967	66	1	1	0.000000	13.469697	13.469697	0.000000	0.000000	0	5	0
968	21151	1	1	0.000000	12.578271	12.578271	0.000000	0.000000	0	735	0
969	1	1	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	5	0
970	63795	1	1	0.000000	12.504068	12.502782	0.000000	0.000000	0	2161	0
971	6	2	2	0.000000	34.333333	34.333333	0.000000	0.000000	0	4	0
972	2	1	1	0.000000	23.500000	23.500000	0.000000	0.000000	0	3	0
973	9087	1	1	0.000000	11.273358	11.273358	0.000000	0.000000	0	210	0
974	106	1	1	0.000000	11.169811	11.169811	0.000000	0.000000	0	4	0
975	63	1	1	0.000000	11.698413	11.698413	0.000000	0.000000	0	3	0
976	843	1	1	0.000000	11.220641	11.220641	0.000000	0.000000	0	97	0
977	732	2	1	0.000000	11.991803	11.991803	0.000000	0.000000	0	91	0
978	14	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	3	0
979	13643	1	2	0.000000	12.356886	12.356886	0.000000	0.000000	0	456	0
980	225	1	1	0.000000	12.217778	12.217778	0.000000	0.000000	0	12	0
981	45205	1	1	0.000000	12.554740	12.554740	0.000000	0.000000	0	1556	0
982	299	1	2	0.000000	37.247492	29.127090	0.000000	0.000000	0	38	0
983	25	2	2	0.000000	46.680000	37.400000	0.000000	0.000000	0	12	0
984	104	2	1	0.000000	35.259615	16.615385	0.000000	0.000000	0	17	0
985	107	1	1	0.000000	23.897196	15.233645	0.000000	0.000000	0	8	0
986	16118	1	1	0.000000	12.543306	12.543306	0.000000	0.000000	0	558	0
987	9	1	1	0.000000	26.333333	26.333333	0.000000	0.000000	0	8	0
988	169	2	2	0.000000	35.863905	21.130178	0.000000	0.000000	0	21	0
989	10	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	3	0
990	1	1	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	8	0
991	1	2	1	0.000000	32.000000	32.000000	0.000000	0.000000	0	8	0
992	237	1	1	0.000000	14.358650	14.358650	0.000000	0.000000	0	12	0
993	11900	1	1	0.000000	12.604622	12.596891	0.000000	0.000000	0	412	0
994	1	1	2	0.000000	23.000000	20.000000	0.000000	0.000000	0	6	0
995	50529	1	1	0.000000	12.534802	12.531517	0.000000	0.000000	0	1755	0
996	44824	1	1	0.000000	12.560347	12.558964	0.000000	0.000000	0	1532	0
997	1	2	1	0.000000	23.000000	23.000000	0.000000	0.000000	0	12	0
998	26071	1	1	0.000000	12.581642	12.581642	0.000000	0.000000	0	904	0
999	4210	1	1	0.000000	12.424466	12.424466	0.000000	0.000000	0	152	0
1000	112	1	1	0.000000	13.223214	13.223214	0.000000	0.000000	0	10	0
1001	110	2	1	0.000000	12.418182	12.418182	0.000000	0.000000	0	6	0
1002	30	1	1	0.000000	5.833333	5.833333	0.000000	0.000000	0	3	0
1003	3119	1	2	0.000000	12.712408	12.712408	0.000000	0.000000	0	111	0
1004	119	2	2	0.000000	25.243697	18.848739	0.000000	0.000000	0	29	0
1005	385	1	1	0.000000	12.724675	12.724675	0.000000	0.000000	0	15	0
1006	290	1	2	0.000000	23.862069	23.862069	0.000000	0.000000	0	42	0
1007	102	1	1	0.000000	25.382353	25.382353	0.000000	0.000000	0	24	0
1008	3	2	2	0.000000	37.666667	37.666667	0.000000	0.000000	0	17	0
1009	1889	2	1	0.000000	24.539439	22.213870	0.000000	0.000000	0	225	0
1010	31396	1	1	0.000000	12.593005	12.593005	0.000000	0.000000	0	1076	0
1011	135	2	2	0.000000	39.762963	28.481481	0.000000	0.000000	0	22	0
1012	108	1	1	0.000000	14.092593	14.092593	0.000000	0.000000	0	9	0
1013	51	1	2	0.000000	29.215686	26.862745	0.000000	0.000000	0	12	0
1014	44	2	1	0.000000	20.454545	10.159091	0.000000	0.000000	0	12	0
1015	1039	1	1	0.000000	12.078922	12.078922	0.000000	0.000000	0	42	0
1016	2	2	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	7	0
1017	82	1	1	0.000000	8.743902	8.743902	0.000000	0.000000	0	7	0
1018	57466	1	1	0.000000	12.598893	12.598893	0.000000	0.000000	0	1978	0
1019	124	1	1	0.000000	13.556452	13.556452	0.000000	0.000000	0	8	0
1020	30	1	2	0.000000	24.566667	17.400000	0.000000	0.000000	0	11	0
1021	2337	1	1	0.000000	12.658964	12.658964	0.000000	0.000000	0	84	0
1022	1977	1	1	0.000000	12.574608	12.574608	0.000000	0.000000	0	67	0
